symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry,red_flag_status,red_flag_reasons,fund_profitability,fund_growth,fund_valuation,fund_financial_health,fund_dividend,fundamental_score,fund_data_coverage,roe,pe_ratio,debt_to_equity,operating_margin,technical_score,tech_data_coverage,tech_trend,tech_momentum,tech_volume,tech_relative_strength,composite_score_raw,l_category,sector_preference_mult,composite_score,composite_rank,fundamental_rank,technical_rank,data_quality
ARFIN.NS,Arfin India Limited,13018706944,76.95,71015531.08070882,Basic Materials,Aluminum,PASS,,37.5,46.0,12.5,20.0,75.0,34.87500000000001,1.0,,142.49998,92.774,0.06781,76.20833333333334,1.0,72.5,75.0,66.66666666666667,100.0,43.14166666666667,L3,1.03,44.43591666666667,874,1000,20,HIGH
VARROC.NS,Varroc Engineering Limited,76124626944,498.2,89065096.12282307,Consumer Cyclical,Auto Parts,PASS,,37.5,55.0,16.666666666666668,45.0,60.0,41.45833333333334,1.0,,43.096886,53.145,0.056750003,41.66666666666667,1.0,35.0,42.5,23.333333333333336,80.0,41.500000000000014,L2,1.07,44.405000000000015,875,899,657,HIGH
JKPAPER.NS,JK Paper Limited,57071644672,336.9,115427335.67708537,Basic Materials,Paper & Paper Products,PASS,,32.5,30.0,36.666666666666664,55.0,75.0,41.458333333333336,1.0,,23.978647,37.239,0.045479998,49.00000000000001,1.0,33.333333333333336,60.0,36.666666666666664,80.0,42.966666666666676,L3,1.03,44.25566666666668,876,900,379,HIGH
ORIENTELEC.NS,Orient Electric Limited,35486777344,166.3,78442738.25382385,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,37.5,32.0,10.0,65.0,75.0,39.87500000000001,1.0,,40.85995,17.073,0.05381,47.08333333333334,1.0,25.0,60.0,46.66666666666667,73.33333333333333,41.31666666666668,L2,1.07,44.208833333333345,877,923,432,HIGH
UEL.NS,Ujaas Energy Limited,20207124480,147.7,3176457.751016744,Technology,Solar,PASS,,32.5,28.0,50.0,80.0,50.0,46.125000000000014,1.0,,,27.252,-0.22208999,53.00000000000001,1.0,53.33333333333333,60.0,16.666666666666668,86.66666666666666,47.500000000000014,L2,0.93,44.17500000000002,878,788,276,HIGH
TATATECH.NS,Tata Technologies Limited,219086749696,539.65,611687933.3697184,Technology,Information Technology Services,PASS,,57.5,40.0,10.0,90.0,60.0,50.375000000000014,1.0,,41.320827,6.918,0.11485,35.083333333333336,1.0,21.666666666666664,35.0,30.0,73.33333333333333,47.31666666666668,L2,0.93,44.004500000000014,879,643,976,HIGH
MATRIMONY.NS,Matrimony.Com Limited,8752835584,423.45,24650848.7649882,Communication Services,Internet Content & Information,PASS,,47.5,18.0,23.333333333333336,80.0,75.0,44.54166666666667,1.0,,27.932058,22.336,0.05095,48.58333333333334,1.0,28.333333333333336,40.0,73.33333333333333,80.0,45.35000000000001,L2,0.97,43.98950000000001,880,843,386,HIGH
RPOWER.NS,Reliance Power Limited,93551140864,22.62,987028284.5069219,Utilities,Utilities - Independent Power Producers,PASS,,67.5,54.0,43.33333333333333,35.0,50.0,51.04166666666667,1.0,,32.78261,92.224,0.21062,45.75000000000001,1.0,35.0,35.0,60.0,73.33333333333333,49.98333333333335,L3,0.88,43.985333333333344,881,615,485,HIGH
IRMENERGY.NS,IRM Energy Limited,8178676736,199.19,16962644.139086407,Utilities,Utilities - Regulated Gas,PASS,,37.5,50.0,57.5,75.0,60.0,54.375000000000014,1.0,,18.240843,8.415,0.07024,32.25000000000001,1.0,21.666666666666664,30.0,23.333333333333336,73.33333333333333,49.95000000000002,L3,0.88,43.95600000000002,882,487,1061,HIGH
NTPCGREEN.NS,NTPC Green Energy Limited,851901939712,101.1,1776388091.0952716,Utilities,Utilities - Renewable,PASS,,72.5,74.0,10.0,10.0,50.0,45.62500000000001,1.0,,146.52174,115.845,0.40985,66.83333333333334,1.0,70.0,50.0,66.66666666666667,93.33333333333334,49.866666666666674,L3,0.88,43.88266666666667,883,806,85,HIGH
MAHLOG.NS,Mahindra Logistics Limited,36285661184,365.7,132313713.9713501,Industrials,Integrated Freight & Logistics,PASS,,12.5,76.66666666666667,20.0,20.0,50.0,35.29166666666667,1.0,,,57.981,0.016390001,58.250000000000014,1.0,48.33333333333333,60.0,46.66666666666667,93.33333333333334,39.88333333333334,L2,1.1,43.87166666666668,884,994,186,HIGH
MFSL.NS,Max Financial Services Limited,566101999616,1639.3,1474335879.1570637,Financial Services,Insurance - Life,PASS,,16.666666666666668,50.0,10.0,70.0,50.0,37.66666666666667,1.0,,384.8122,35.342,0.00704,57.91666666666667,1.0,45.0,55.0,53.33333333333333,100.0,41.716666666666676,L1,1.05,43.80250000000001,885,963,193,HIGH
POWERGRID.NS,Power Grid Corporation of India Limited,2767859744768,297.6,4734960769.536414,Utilities,Utilities - Regulated Electric,PASS,,82.5,30.0,27.5,25.0,70.0,45.62500000000001,1.0,,19.089159,141.186,0.58665,66.33333333333334,1.0,70.0,65.0,36.666666666666664,100.0,49.76666666666668,L3,0.88,43.79466666666668,886,806,90,HIGH
NCLIND.NS,NCL Industries Limited,7680528384,169.8,18148874.763633218,Basic Materials,Building Materials,PASS,,37.5,26.0,62.5,45.0,75.0,44.87500000000001,1.0,,12.719101,35.688,0.083380006,33.00000000000001,1.0,21.666666666666664,32.5,23.333333333333336,73.33333333333333,42.50000000000001,L3,1.03,43.775000000000006,887,833,1045,HIGH
GODREJAGRO.NS,Godrej Agrovet Limited,113284685824,588.5,283336366.66424155,Consumer Defensive,Packaged Foods,PASS,,47.5,44.0,22.5,35.0,70.0,41.37500000000001,1.0,,25.777487,110.727,0.06843,53.16666666666667,1.0,40.0,55.0,53.33333333333333,80.0,43.73333333333334,L2,1.0,43.73333333333334,888,901,270,HIGH
KCP.NS,KCP Limited,17728626688,137.5,25684829.982092794,Basic Materials,Building Materials,PASS,,37.5,22.0,50.0,70.0,60.0,44.875000000000014,1.0,,11.843239,39.481,0.020350002,32.25,1.0,18.333333333333332,25.0,36.666666666666664,73.33333333333333,42.350000000000016,L3,1.03,43.620500000000014,889,831,1066,HIGH
WEL.NS,Wonder Electricals Limited,17957072896,134.0,9720405.468582662,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,32.5,64.0,10.0,45.0,60.0,41.12500000000001,1.0,,99.259254,91.622,0.02021,39.333333333333336,1.0,25.0,37.5,36.666666666666664,80.0,40.76666666666667,L2,1.07,43.62033333333334,890,908,782,HIGH
MOLDTKPAC.NS,Mold-Tek Packaging Limited,17018188800,512.15,40248282.81010437,Consumer Cyclical,Packaging & Containers,PASS,,47.5,30.0,27.5,55.0,60.0,41.87500000000001,1.0,,24.873726,34.014,0.11727,36.25000000000001,1.0,23.333333333333336,42.5,16.666666666666668,80.0,40.75000000000001,L2,1.07,43.60250000000001,891,896,934,HIGH
ADANIENT.NS,Adani Enterprises Limited,2624581533696,1927.1,2793256802.094706,Energy,Thermal Coal,PASS,,47.5,84.0,37.5,25.0,60.0,51.37500000000001,1.0,,17.4209,177.767,0.09146,36.66666666666667,1.0,25.0,37.5,23.333333333333336,80.0,48.433333333333344,L3,0.9,43.59000000000001,892,596,913,HIGH
LEMERITE.NS,Le Merite Exports Limited,10866996224,446.1,28392171.783369955,Consumer Cyclical,Textile Manufacturing,PASS,,27.5,42.0,27.5,35.0,60.0,35.87500000000001,1.0,,86.95906,65.949,0.022950001,59.583333333333336,1.0,61.66666666666667,50.0,40.0,100.0,40.616666666666674,L2,1.07,43.45983333333334,893,988,170,HIGH
VSTIND.NS,VST Industries Limited,36261998592,213.88,76718227.22095388,Consumer Defensive,Tobacco,PASS,,67.5,22.0,36.666666666666664,,60.0,44.63541666666667,0.8,,15.878248,,0.19288,38.333333333333336,1.0,25.0,37.5,36.666666666666664,73.33333333333333,43.375,L1,1.0,43.375,894,838,827,HIGH
RKFORGE.NS,Ramkrishna Forgings Limited,90470350848,499.6,183823713.20440063,Industrials,Metal Fabrication,PASS,,32.5,64.0,16.666666666666668,35.0,60.0,40.45833333333334,1.0,,42.0185,88.73,0.071890004,35.25000000000001,1.0,20.0,37.5,30.0,73.33333333333333,39.41666666666668,L2,1.1,43.35833333333335,895,916,964,HIGH
PROTEAN.NS,Protean eGov Technologies Limited,21210058752,522.2,221495641.3965149,Technology,Information Technology Services,PASS,,42.5,30.0,23.333333333333336,90.0,70.0,47.79166666666667,1.0,,23.469664,6.583,0.08966,41.91666666666667,1.0,31.666666666666664,35.0,46.66666666666667,73.33333333333333,46.616666666666674,L2,0.93,43.35350000000001,896,753,640,HIGH
ASAHIINDIA.NS,Asahi India Glass Limited,206605746176,810.45,404279179.35732627,Consumer Cyclical,Auto Parts,PASS,,47.5,42.0,10.0,45.0,60.0,39.37500000000001,1.0,,66.64885,77.144,0.14148,44.91666666666667,1.0,36.666666666666664,32.5,46.66666666666667,86.66666666666666,40.48333333333334,L2,1.07,43.31716666666668,897,932,510,HIGH
MUNJALAU.NS,Munjal Auto Industries Limited,7414930432,74.14,14247997.586240133,Consumer Cyclical,Auto Parts,PASS,,22.5,42.5,43.33333333333333,35.0,75.0,39.41666666666667,1.0,,15.192622,87.847,0.041389998,44.75000000000001,1.0,28.333333333333336,45.0,46.66666666666667,80.0,40.48333333333334,L2,1.07,43.31716666666668,897,931,522,HIGH
XPROINDIA.NS,Xpro India Limited,23626328064,1005.0,40419123.99147949,Basic Materials,Specialty Chemicals,PASS,,27.5,18.0,16.666666666666668,70.0,75.0,36.20833333333334,1.0,,178.508,46.18,0.05421,65.41666666666667,1.0,50.0,67.5,73.33333333333333,86.66666666666666,42.05000000000001,L3,1.03,43.31150000000001,899,983,103,HIGH
JUBLINGREA.NS,Jubilant Ingrevia Limited,92217589760,583.3,141009649.38112792,Basic Materials,Specialty Chemicals,PASS,,42.5,22.0,23.333333333333336,65.0,75.0,41.29166666666667,1.0,,34.844685,26.51,0.07756,45.083333333333336,1.0,35.0,45.0,36.666666666666664,80.0,42.050000000000004,L3,1.03,43.3115,900,905,504,HIGH
SGIL.NS,Synergy Green Industries Limited,7826462720,500.65,27442438.257154338,Industrials,Metal Fabrication,PASS,,37.5,57.5,10.0,25.0,60.0,36.75000000000001,1.0,,95.1806,179.329,0.030620001,49.833333333333336,1.0,36.666666666666664,60.0,30.0,86.66666666666666,39.366666666666674,L3,1.1,43.30333333333334,901,978,349,HIGH
WCIL.NS,Western Carriers (India) Limited,9422700544,92.42,15454843.907801056,Industrials,Integrated Freight & Logistics,PASS,,22.5,32.0,36.666666666666664,65.0,50.0,38.958333333333336,1.0,,21.393517,22.782,0.03354,40.83333333333334,1.0,30.0,50.0,16.666666666666668,80.0,39.33333333333334,L2,1.1,43.26666666666668,902,943,696,HIGH
MOSCHIP.NS,Moschip Technologies Limited,31978078208,165.72,310300366.2147751,Technology,Semiconductor Equipment & Materials,PASS,,37.5,76.0,10.0,65.0,50.0,48.37500000000001,1.0,,91.558014,13.098,0.072680004,38.66666666666667,1.0,26.666666666666664,50.0,16.666666666666668,73.33333333333333,46.433333333333344,L2,0.93,43.183000000000014,903,731,807,HIGH
RELTD.NS,Ravindra Energy Limited,23737427968,132.03,10609853.032825215,Technology,Solar,PASS,,57.5,60.0,32.5,35.0,50.0,47.87500000000001,1.0,,28.953947,106.093,0.22472,40.58333333333334,1.0,33.333333333333336,37.5,23.333333333333336,86.66666666666666,46.41666666666667,L3,0.93,43.167500000000004,904,749,713,HIGH
NOCIL.NS,NOCIL Limited,24044910592,143.96,80896527.20467784,Basic Materials,Specialty Chemicals,PASS,,27.5,8.0,23.333333333333336,90.0,70.0,38.54166666666667,1.0,,40.438206,0.527,0.04097,55.08333333333334,1.0,41.66666666666667,55.0,60.0,80.0,41.85000000000001,L3,1.03,43.105500000000006,905,951,232,HIGH
IOC.NS,Indian Oil Corporation Limited,2041931235328,144.6,3521232321.62001,Energy,Oil & Gas Refining & Marketing,PASS,,37.5,44.0,67.5,35.0,75.0,48.37500000000001,1.0,,5.5701084,72.631,0.08914,45.833333333333336,1.0,31.666666666666664,52.5,30.0,86.66666666666666,47.866666666666674,L3,0.9,43.080000000000005,906,731,483,HIGH
RELIGARE.NS,Religare Enterprises Limited,71884365824,215.94,517682626.4100113,Financial Services,Insurance - Life,PASS,,12.5,52.5,16.666666666666668,75.0,50.0,39.58333333333334,1.0,,69.43409,8.066,-0.04551,46.75,1.0,36.666666666666664,37.5,53.33333333333333,80.0,41.01666666666667,L1,1.05,43.06750000000001,907,928,446,HIGH
TATAPOWER.NS,Tata Power Company Limited,1285804654592,402.4,2470297520.420861,Utilities,Utilities - Independent Power Producers,PASS,,52.5,48.0,23.333333333333336,25.0,60.0,40.79166666666668,1.0,,33.90059,156.16,0.13242,81.33333333333334,1.0,71.66666666666667,77.5,90.0,100.0,48.90000000000002,L3,0.88,43.03200000000002,908,912,3,HIGH
GAIL.NS,GAIL (India) Limited,939381555200,142.87,2277435824.928286,Utilities,Utilities - Regulated Gas,PASS,,37.5,38.0,50.0,80.0,70.0,51.875000000000014,1.0,,10.956288,25.373,0.04933,37.0,1.0,25.0,37.5,30.0,73.33333333333333,48.90000000000001,L3,0.88,43.03200000000001,909,576,898,HIGH
JINDALSTEL.NS,JINDAL STEEL LIMITED,1207249666048,1186.5,1443113640.9458497,Basic Materials,Steel,PASS,,42.5,16.0,16.666666666666668,55.0,60.0,34.95833333333334,1.0,,60.971226,38.018,0.06103,69.00000000000001,1.0,70.0,65.0,50.0,100.0,41.76666666666668,L3,1.03,43.01966666666668,910,998,71,HIGH
NAZARA.NS,Nazara Technologies Limited,87188946944,235.35,467303026.403508,Communication Services,Electronic Gaming & Multimedia,PASS,,17.5,58.0,20.0,90.0,50.0,45.87500000000001,1.0,,,5.66,0.01983,37.41666666666667,1.0,23.333333333333336,37.5,30.0,80.0,44.183333333333344,L2,0.97,42.857833333333346,911,796,878,HIGH
SNOWMAN.NS,Snowman Logistics Limited,5715335168,34.18,12127558.06475296,Industrials,Integrated Freight & Logistics,PASS,,27.5,65.0,30.0,20.0,60.0,39.12500000000001,1.0,,341.8,80.305,0.037219997,38.00000000000001,1.0,31.666666666666664,37.5,23.333333333333336,73.33333333333333,38.900000000000006,L2,1.1,42.790000000000006,912,935,845,HIGH
RELIANCE.NS,Reliance Industries Limited,19156567064576,1415.6,21072094564.650204,Energy,Oil & Gas Refining & Marketing,PASS,,47.5,40.0,27.5,55.0,60.0,44.37500000000001,1.0,,23.02163,35.651,0.11852,60.00000000000001,1.0,43.33333333333333,55.0,66.66666666666667,100.0,47.50000000000001,L3,0.9,42.75000000000001,913,844,163,HIGH
BLKASHYAP.NS,B. L. Kashyap and Sons Limited,11138831360,49.4,56126834.68288701,Industrials,Engineering & Construction,PASS,,32.5,42.0,22.5,45.0,50.0,37.12500000000001,1.0,,4940.0005,58.747,0.08552,45.75000000000001,1.0,18.333333333333332,60.0,46.66666666666667,80.0,38.85000000000001,L2,1.1,42.735000000000014,914,969,485,HIGH
JSWSTEEL.NS,JSW Steel Limited,2857171156992,1169.6,1822506377.3972006,Basic Materials,Steel,PASS,,37.5,44.0,37.5,10.0,60.0,35.87500000000001,1.0,,38.461033,118.74,0.08989,63.33333333333334,1.0,46.66666666666667,60.0,70.0,100.0,41.366666666666674,L3,1.03,42.607666666666674,915,988,124,HIGH
HUBTOWN.NS,Hubtown Limited,28181415936,198.28,154604408.68953246,Real Estate,Real Estate - Development,PASS,,42.5,68.0,30.0,30.0,50.0,44.62500000000001,1.0,,22.129463,39.557,0.0153,40.50000000000001,1.0,20.0,55.0,30.0,73.33333333333333,43.80000000000001,L2,0.97,42.48600000000001,916,839,720,HIGH
UPL.NS,UPL Limited,528767483904,625.55,2114370350.5010538,Basic Materials,Agricultural Inputs,PASS,,42.5,42.0,36.666666666666664,20.0,75.0,39.958333333333336,1.0,,29.844944,79.613,0.1309,46.08333333333334,1.0,38.333333333333336,40.0,43.33333333333333,80.0,41.18333333333334,L3,1.03,42.41883333333334,917,922,470,HIGH
KIMS.NS,Krishna Institute of Medical Sciences Limited,258129625088,645.1,308515712.5528544,Healthcare,Medical Care Facilities,PASS,,52.5,60.0,10.0,35.0,50.0,42.12500000000001,1.0,,86.24331,123.719,0.12048,39.41666666666667,1.0,30.0,37.5,23.333333333333336,86.66666666666666,41.58333333333334,L2,1.02,42.41500000000001,918,891,768,HIGH
MAXESTATES.NS,Max Estates Limited,60295041024,368.9,48432045.958183795,Real Estate,Real Estate - Development,PASS,,67.5,64.0,16.666666666666668,20.0,50.0,45.20833333333334,1.0,,122.15231,69.537,0.23211001,37.0,1.0,25.0,37.5,30.0,73.33333333333333,43.56666666666668,L2,0.97,42.259666666666675,919,822,898,HIGH
IFGLEXPOR.NS,IFGL Refractories Limited,10426172416,144.65,4821546.809376017,Basic Materials,Building Materials,PASS,,22.5,40.0,43.33333333333333,65.0,50.0,42.29166666666667,1.0,,36.25313,19.053,0.00659,35.66666666666667,1.0,25.0,37.5,23.333333333333336,73.33333333333333,40.96666666666667,L3,1.03,42.19566666666667,920,888,953,HIGH
BASF.NS,BASF India Limited,143370698752,3312.2,78765523.91219075,Basic Materials,Specialty Chemicals,PASS,,27.5,26.0,17.5,90.0,75.0,42.37500000000001,1.0,,37.87969,3.857,0.03529,35.25000000000001,1.0,21.666666666666664,40.0,23.333333333333336,73.33333333333333,40.95000000000001,L3,1.03,42.178500000000014,921,886,964,HIGH
SJVN.NS,SJVN Limited,275400032256,70.08,533948072.8604787,Utilities,Utilities - Renewable,PASS,,72.5,54.0,32.5,25.0,50.0,48.12500000000001,1.0,,42.73171,202.556,0.5743,47.083333333333336,1.0,21.666666666666664,55.0,60.0,73.33333333333333,47.91666666666667,L3,0.88,42.16666666666667,922,742,436,HIGH
SHADOWFAX.NS,Shadowfax Technologies Limited,64814518272,112.11,249964438.15988845,Industrials,Integrated Freight & Logistics,PASS,,17.5,100.0,27.5,40.0,50.0,47.87500000000001,1.0,,373.69998,21.259,0.02949,0.0,0.0,,,,,38.300000000000004,L2,1.1,42.13000000000001,923,749,1079,LOW
FSL.NS,Firstsource Solutions Limited,149968519168,216.97,435536067.7200638,Technology,Information Technology Services,PASS,,47.5,48.0,30.0,55.0,70.0,47.87500000000001,1.0,,24.323992,54.258,0.1193,35.00000000000001,1.0,31.666666666666664,27.5,23.333333333333336,73.33333333333333,45.300000000000004,L2,0.93,42.129000000000005,924,749,977,HIGH
KITEX.NS,Kitex Garments Limited,31819556864,159.4,343664257.00027925,Consumer Cyclical,Apparel Manufacturing,PASS,,27.5,47.5,20.0,60.0,60.0,40.75000000000001,1.0,,,97.59,-0.02585,33.75000000000001,1.0,23.333333333333336,37.5,16.666666666666668,73.33333333333333,39.35000000000001,L2,1.07,42.10450000000001,925,914,1015,HIGH
SASTASUNDR.NS,Sastasundar Ventures Limited,9178056704,287.85,5922252.491924032,Healthcare,Pharmaceutical Retailers,PASS,,12.5,66.66666666666667,23.333333333333336,40.0,50.0,37.45833333333334,1.0,,35.23256,0.588,0.00303,56.41666666666667,1.0,41.66666666666667,55.0,56.66666666666667,93.33333333333334,41.250000000000014,L1,1.02,42.07500000000002,926,967,207,HIGH
KECL.NS,Kirloskar Electric Company Limited,5563307520,83.35,48236208.74840902,Industrials,Specialty Industrial Machinery,PASS,,37.5,56.0,32.5,10.0,50.0,36.87500000000001,1.0,,52.09375,83.428,0.121709995,43.75000000000001,1.0,38.333333333333336,40.0,36.666666666666664,73.33333333333333,38.25000000000001,L2,1.1,42.07500000000001,927,974,566,HIGH
MUTHOOTMF.NS,Muthoot Microfin Limited,25283373056,150.85,55092820.36273244,Financial Services,Credit Services,PASS,,22.5,57.5,70.0,0.0,50.0,39.00000000000001,1.0,,,320.224,0.2515,44.33333333333334,1.0,33.333333333333336,50.0,23.333333333333336,86.66666666666666,40.06666666666668,L3,1.05,42.070000000000014,928,941,539,HIGH
SANATHAN.NS,Sanathan Textiles Limited,31934275584,378.35,9692158.182518514,Consumer Cyclical,Textile Manufacturing,PASS,,27.5,45.0,23.333333333333336,60.0,50.0,39.79166666666667,1.0,,32.145283,77.611,0.02457,37.083333333333336,1.0,18.333333333333332,50.0,23.333333333333336,73.33333333333333,39.25000000000001,L2,1.07,41.99750000000001,929,925,893,HIGH
MINDTECK.NS,Mindteck (India) Limited,5451373568,170.0,14089235.793973796,Technology,Information Technology Services,PASS,,37.5,28.0,36.666666666666664,90.0,60.0,47.70833333333334,1.0,,19.296253,2.04,0.09267,34.66666666666667,1.0,18.333333333333332,37.5,30.0,73.33333333333333,45.100000000000016,L2,0.93,41.94300000000002,930,756,988,HIGH
SHK.NS,S H Kelkar and Company Limited,17280452608,124.84,57625204.52143199,Basic Materials,Specialty Chemicals,PASS,,32.5,44.0,52.5,35.0,60.0,42.62500000000001,1.0,,10.149593,66.836,0.049850002,32.583333333333336,1.0,18.333333333333332,35.0,23.333333333333336,73.33333333333333,40.616666666666674,L3,1.03,41.83516666666667,931,880,1053,HIGH
IKIO.NS,IKIO Technologies Limited,9055716352,116.98,14749822.297378032,Technology,Electronic Components,PASS,,32.5,50.0,32.5,80.0,50.0,48.125000000000014,1.0,,38.7351,10.202,0.09526,32.41666666666667,1.0,18.333333333333332,30.0,30.0,73.33333333333333,44.98333333333335,L2,0.93,41.83450000000002,932,738,1057,HIGH
GOKEX.NS,Gokaldas Exports Limited,42585944064,581.4,908322683.8895406,Consumer Cyclical,Apparel Manufacturing,PASS,,27.5,48.0,23.333333333333336,55.0,50.0,39.54166666666668,1.0,,37.317074,46.068,0.0292,37.083333333333336,1.0,18.333333333333332,50.0,23.333333333333336,73.33333333333333,39.05000000000001,L2,1.07,41.78350000000002,933,929,893,HIGH
RAYMONDREL.NS,Raymond Realty Limited,27718672384,416.5,110360811.39810994,Real Estate,Real Estate - Development,PASS,,36.666666666666664,55.0,30.0,40.0,,41.018518518518526,0.9,,,42.016,0.113520004,51.20833333333334,1.0,42.5,40.0,66.66666666666667,73.33333333333333,43.05648148148149,L2,0.97,41.764787037037046,934,911,317,HIGH
NAHARSPING.NS,Nahar Spinning Mills Limited,7593188864,210.54,7888981.21845754,Consumer Cyclical,Textile Manufacturing,PASS,,17.5,27.5,43.33333333333333,30.0,60.0,31.91666666666667,1.0,,38.91682,49.532,-0.0116799995,67.33333333333334,1.0,58.33333333333333,57.5,83.33333333333334,86.66666666666666,39.00000000000001,L2,1.07,41.73000000000001,935,1035,82,HIGH
TRIDENT.NS,Trident Limited,123701665792,24.25,335679480.14231306,Consumer Cyclical,Textile Manufacturing,PASS,,37.5,20.0,23.333333333333336,55.0,60.0,36.04166666666667,1.0,,30.3125,34.742,0.042919997,48.833333333333336,1.0,36.666666666666664,40.0,60.0,80.0,38.60000000000001,L2,1.07,41.302000000000014,936,986,384,HIGH
ORCHPHARMA.NS,Orchid Pharma Limited,27017576448,532.55,59277338.52703654,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,17.5,57.5,16.666666666666668,65.0,50.0,40.08333333333334,1.0,,140.88625,22.107,-0.03602,41.66666666666667,1.0,36.666666666666664,35.0,36.666666666666664,73.33333333333333,40.40000000000001,L1,1.02,41.20800000000001,937,920,657,HIGH
RELAXO.NS,Relaxo Footwears Limited,68196728832,273.95,32981362.098560587,Consumer Cyclical,Footwear & Accessories,PASS,,32.5,18.0,16.666666666666668,80.0,70.0,38.95833333333334,1.0,,40.645405,10.214,0.04528,36.333333333333336,1.0,18.333333333333332,47.5,23.333333333333336,73.33333333333333,38.433333333333344,L2,1.07,41.12366666666668,938,942,928,HIGH
KALPATARU.NS,Kalpataru Limited,61002022912,296.25,50006604.01691996,Real Estate,Real Estate - Development,PASS,,22.5,70.0,70.0,0.0,50.0,42.12500000000001,1.0,,,226.029,-0.11132,43.37500000000001,1.0,37.5,37.5,40.0,73.33333333333333,42.375000000000014,L3,0.97,41.10375000000001,939,891,579,HIGH
ACMESOLAR.NS,Acme Solar Holdings Limited,149293268992,246.37,335778067.91374713,Utilities,Utilities - Renewable,PASS,,72.5,46.0,23.333333333333336,10.0,60.0,42.29166666666667,1.0,,30.681196,271.784,0.65278,63.83333333333334,1.0,61.66666666666667,57.5,60.0,86.66666666666666,46.60000000000001,L3,0.88,41.00800000000001,940,888,120,HIGH
HIKAL.NS,Hikal Limited,20777838592,168.48,395938880.14436495,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,32.5,35.0,40.0,45.0,50.0,38.87500000000001,1.0,,,57.213,0.08396,45.41666666666667,1.0,25.0,50.0,53.33333333333333,73.33333333333333,40.183333333333344,L1,1.02,40.98700000000001,941,944,494,HIGH
ADANIGREEN.NS,Adani Green Energy Limited,1421677690880,863.1,2389684674.379417,Utilities,Utilities - Renewable,PASS,,67.5,82.5,10.0,10.0,50.0,46.50000000000001,1.0,,101.065575,296.223,0.51757,46.58333333333334,1.0,25.0,55.0,46.66666666666667,80.0,46.51666666666668,L3,0.88,40.93466666666668,942,782,451,HIGH
NAVKARCORP.NS,Navkar Corporation Limited,12458472448,82.77,24484629.083315022,Industrials,Integrated Freight & Logistics,PASS,,17.5,50.0,40.0,40.0,50.0,37.87500000000001,1.0,,,9.144,0.10379,34.50000000000001,1.0,21.666666666666664,37.5,23.333333333333336,73.33333333333333,37.20000000000001,L2,1.1,40.920000000000016,943,960,992,HIGH
ATL.NS,Allcargo Terminals Limited,6514299904,22.32,6576334.750873629,Industrials,Integrated Freight & Logistics,PASS,,47.5,34.0,37.5,25.0,50.0,37.87500000000001,1.0,,18.295082,208.703,0.12164,34.50000000000001,1.0,21.666666666666664,37.5,23.333333333333336,73.33333333333333,37.20000000000001,L3,1.1,40.920000000000016,943,960,992,HIGH
GANDHAR.NS,Gandhar Oil Refinery (India) Limited,12972715008,132.38,28812530.719729867,Energy,Oil & Gas Refining & Marketing,PASS,,22.5,44.0,57.5,55.0,60.0,45.12500000000001,1.0,,12.16728,24.674,0.04427,46.66666666666667,1.0,40.0,40.0,43.33333333333333,80.0,45.433333333333344,L3,0.9,40.89000000000001,945,826,449,HIGH
RUSTOMJEE.NS,Keystone Realtors Limited,47343812608,375.05,49658675.57857463,Real Estate,Real Estate - Development,PASS,,32.5,48.0,23.333333333333336,55.0,75.0,43.29166666666668,1.0,,52.09028,43.367,0.02852,37.41666666666667,1.0,18.333333333333332,40.0,40.0,73.33333333333333,42.11666666666668,L2,0.97,40.85316666666668,946,869,878,HIGH
JINDALPOLY.NS,Jindal Poly Films Limited,41914548224,957.25,613164136.4623922,Consumer Cyclical,Packaging & Containers,PASS,,7.5,27.5,30.0,35.0,75.0,29.250000000000007,1.0,,,84.483,-0.33227003,73.58333333333334,1.0,81.66666666666666,60.0,60.0,100.0,38.116666666666674,L2,1.07,40.784833333333346,947,1054,39,HIGH
ZUARIIND.NS,ZUARI INDUSTRIES LIMITED,6863073792,230.45,19510788.02875417,Industrials,Conglomerates,PASS,,27.5,40.0,50.0,20.0,60.0,36.87500000000001,1.0,,5.803324,50.399,-0.058730002,37.66666666666667,1.0,20.0,50.0,23.333333333333336,73.33333333333333,37.033333333333346,L2,1.1,40.736666666666686,948,974,864,HIGH
AARTIDRUGS.NS,Aarti Drugs Limited,31334516736,343.15,40713082.101818845,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,42.5,24.0,32.5,55.0,60.0,40.12500000000001,1.0,,15.527149,39.05,0.06164,38.83333333333334,1.0,23.333333333333336,50.0,23.333333333333336,73.33333333333333,39.866666666666674,L1,1.02,40.66400000000001,949,918,799,HIGH
